longitude,latitude,vs30,id_admin2
36.144510613,36.190152759,398.35670841,408.0
36.144764669,36.206960199,323.79705348,408.0
36.145880788,36.198067114,361.16761982,408.0
36.144828651,36.19207096,390.66396491,408.0
36.1729441,36.202178841,799.58012669,408.0
36.138073639,36.205880906,314.97494808,408.0
36.151220416,36.203175162,361.08781212,408.0
36.157026926,36.193111508,569.59729201,408.0
36.167920432,36.202553866,701.2629913,408.0
36.169492337,36.203890679,709.19285245,408.0
36.158214747,36.200168665,454.33606441,408.0
36.142316729,36.191128807,390.46455967,408.0
36.138822092,36.200117408,341.54338966,408.0
36.142669622,36.200073951,349.0770031,408.0
36.172057722,36.20012878,804.42320399,408.0
36.162263125,36.191056632,737.5041169,408.0
36.155328674,36.19123783,557.93285661,408.0
36.15787407,36.204148119,405.76737319,408.0
36.169012576,36.192842138,802.40140198,408.0
36.153552416,36.192856689,484.27655743,408.0
36.165024635,36.19930795,695.06998403,408.0
36.140965399,36.20943439,312.04004062,408.0
36.161750138,36.197350003,616.08982376,408.0
36.150041611,36.207906193,345.25926406,408.0
36.166756658,36.194860992,791.51934692,408.0
36.162179913,36.199264649,594.83403316,408.0
36.17147625,36.202670679,774.55466433,408.0
36.171712015,36.202466816,781.05452966,408.0
36.157377465,36.20153674,421.61736287,408.0
36.151848912,36.210498094,347.41966799,408.0
36.14463576,36.204258217,332.25760422,408.0
36.167152269,36.202311762,689.16293679,408.0
36.174591834,36.206736198,775.31254543,408.0
36.156482829,36.208852069,364.53636532,408.0
36.143581459,36.208409483,317.55859883,408.0
36.166495446,36.200993195,703.72399846,408.0
36.142946564,36.202490481,337.37214426,408.0
36.168668771,36.20698714,611.20813104,408.0
36.143932738,36.199660526,352.24883832,408.0
36.165920244,36.203779905,622.54509301,408.0
36.154953441,36.208839443,357.59031243,408.0
36.146363835,36.20632439,331.32439903,408.0
36.141317899,36.199309006,350.39831491,408.0
36.148205633,36.19261517,397.7466615,408.0
36.144822909,36.194107324,380.41937397,408.0
36.174201894,36.204622714,793.49162933,408.0
36.166507327,36.201606849,690.79788173,408.0
36.173565001,36.201930636,805.7770056,408.0
36.151431993,36.203782544,359.95564104,408.0
36.149145979,36.190152125,430.47557548,408.0
36.152036183,36.210883178,347.34180123,408.0
36.167645224,36.204119225,655.98647779,408.0
36.14156665,36.187927474,386.96305502,408.0
36.140112858,36.188361754,382.50451477,408.0
36.147115888,36.19010618,411.21814358,408.0
36.15030758,36.193867982,408.8273106,408.0
36.163229634,36.202052013,580.85338345,408.0
36.175387861,36.205818777,793.19949971,408.0
36.153061631,36.204656698,363.60047392,408.0
36.162318546,36.199349464,598.48016402,408.0
36.164926468,36.190897279,790.66500501,408.0
36.167527621,36.195041808,797.17460138,408.0
36.171988181,36.201199828,797.29081578,408.0
36.15682093,36.20575602,382.60479169,408.0
36.165820649,36.206191661,556.84847554,408.0
36.162087739,36.196525757,644.73327772,408.0
36.166775787,36.207204263,553.7000317,408.0
36.137782197,36.203277353,325.1498677,408.0
36.167639416,36.204922161,634.87244696,408.0
36.164838761,36.203423365,601.55937447,408.0
36.173720467,36.208333155,733.04872218,408.0
36.159685126,36.2098502,385.55601078,408.0
36.148773533,36.211099567,338.88913829,408.0
36.167396714,36.198902463,757.11482894,408.0
36.143547747,36.211978209,321.19012766,408.0
36.169072547,36.204179914,691.70931238,408.0
36.175308743,36.209743591,731.49079781,408.0
36.162993128,36.197118293,665.56877418,408.0
36.155820054,36.210381104,355.47445697,408.0
36.164699369,36.200075903,670.9921406,408.0
36.139473976,36.204510761,321.43307012,408.0
36.147614608,36.19375786,386.72383013,408.0
36.157096754,36.187362233,675.71315214,408.0
36.169647811,36.200519624,773.29557683,408.0
36.17528156,36.207278617,776.41628338,408.0
36.163884874,36.20059053,633.41244479,408.0
36.171718273,36.201398196,792.57524186,408.0
36.176634933,36.208313108,774.67794978,408.0
36.142820513,36.200791801,345.87294911,408.0
36.143409755,36.20618892,321.6310753,408.0
36.156620991,36.19038324,609.30570295,408.0
36.170755816,36.205609736,706.2905436,408.0
36.167002042,36.193795637,800.4158349,408.0
36.147144773,36.200925535,351.57760003,408.0
36.160957147,36.206418421,440.38660932,408.0
36.154747266,36.196625539,450.39542561,408.0
36.172896498,36.204662191,773.81758595,408.0
36.141474614,36.210088099,313.29561935,408.0
36.138433851,36.20715847,311.82962128,408.0
36.172335997,36.206430735,733.67411095,408.0
36.139674144,36.206738608,313.38257768,408.0
36.147633629,36.202063341,348.66702423,408.0
36.145909872,36.20408793,336.35721795,408.0
36.146273554,36.203819137,338.38233511,408.0
36.142032404,36.187554609,389.15866313,408.0
36.169963924,36.201436761,765.7340646,408.0
36.15986016,36.209311093,392.08339767,408.0
36.16521192,36.201523716,657.75561076,408.0
36.164906054,36.199059603,695.72781797,408.0
36.167754184,36.197561815,778.87992251,408.0
36.14124601,36.193667371,379.49627226,408.0
36.168520755,36.193010516,804.84292137,408.0
36.142637996,36.209984114,315.23429606,408.0
36.165022348,36.203663823,600.91874859,408.0
36.149227132,36.192638274,406.1937536,408.0
36.149209798,36.20601889,344.34085862,408.0
36.15316555,36.203683959,367.6082131,408.0
36.167502217,36.19685415,782.70651473,408.0
36.163266816,36.204858135,522.73798866,408.0
36.143875827,36.203113113,335.79004645,408.0
36.163531282,36.197850209,671.11117565,408.0
36.156651602,36.192148762,578.48899105,408.0
36.166366465,36.205951819,576.11519289,408.0
36.151112585,36.207797375,349.39564662,408.0
36.141720276,36.191378291,388.29815014,408.0
36.166085911,36.206275052,561.04856672,408.0
36.151560171,36.18863403,497.63717872,408.0
36.164739319,36.193497195,770.52570057,408.0
36.14782072,36.202130931,349.03300566,408.0
36.169975633,36.198349699,796.72955001,408.0
36.14004278,36.211342965,314.89130181,408.0
36.161144605,36.193726787,667.85035973,408.0
36.168902144,36.204307718,684.15684086,408.0
36.144396475,36.19436398,379.15800589,408.0
36.144983771,36.193205792,385.06166379,408.0
36.138155328,36.208273307,310.66368009,408.0
36.152726515,36.197616092,407.52476244,408.0
36.157551752,36.202928663,410.8776399,408.0
36.160654576,36.207907164,416.93420391,408.0
36.166919073,36.201236752,707.9895556,408.0
36.164779009,36.196294358,736.7191396,408.0
36.149217982,36.208287672,341.23481099,408.0
36.162049369,36.200693286,564.42099096,408.0
36.167817272,36.193640516,804.58483708,408.0
36.139997066,36.207966523,311.32130999,408.0
36.162683678,36.199057606,617.62758923,408.0
36.146742045,36.198806145,359.25580935,408.0
36.15019736,36.204705489,351.92744996,408.0
36.173351581,36.202799007,799.10167601,408.0
36.171741429,36.200201372,801.71367509,408.0
36.144863583,36.205924286,326.87209987,408.0
36.151027693,36.210791496,345.67174138,408.0
36.162368389,36.198683916,612.84226121,408.0
36.168511881,36.200641003,751.84123044,408.0
36.16140736,36.199886279,554.90207817,408.0
36.164916688,36.197684003,719.19818455,408.0
36.146367425,36.209082505,328.12283401,408.0
36.168423008,36.201297054,738.65095767,408.0
36.139053935,36.194708801,369.67897581,408.0
36.151433704,36.196430585,402.71177412,408.0
36.143820483,36.199704107,351.9525251,408.0
36.162483123,36.199711619,598.05782724,408.0
36.168954935,36.196005167,800.61295179,408.0
36.173539491,36.205775203,770.94349351,408.0
36.160364552,36.206230535,431.0512095,408.0
36.164603933,36.204693351,563.52843589,408.0
36.149480111,36.19993008,364.76954339,408.0
36.166985092,36.200941571,715.46017894,408.0
36.16167658,36.192226442,708.19887399,408.0
36.167057482,36.196409608,781.42268812,408.0
36.178515442,36.208163322,784.11822046,408.0
36.171912727,36.205685146,736.16216053,408.0
36.141287502,36.21039529,313.5375194,408.0
36.146414858,36.200824245,350.36681573,408.0
36.165993712,36.193248839,793.92831575,408.0
36.161509287,36.202076206,521.17981288,408.0
36.146659502,36.20132688,348.8501207,408.0
36.168964661,36.194849706,803.48015918,408.0
36.154586192,36.204927655,369.80424801,408.0
36.171404462,36.19821396,805.47564059,408.0
36.169687142,36.198669679,791.97082657,408.0
36.150300998,36.209574699,344.49971957,408.0
36.176384926,36.207255765,785.58222268,408.0
36.140752885,36.194257681,375.68062849,408.0
36.166906255,36.203267112,659.89931863,408.0
36.172263728,36.203993964,770.89924056,408.0
36.166612183,36.194631912,791.71440174,408.0
36.164314925,36.202430026,609.0069557,408.0
36.156914214,36.209031564,366.32350679,408.0
36.148391889,36.207473924,338.34329088,408.0
36.171801939,36.199800925,804.09433386,408.0
36.170421169,36.206012912,687.909055,408.0
36.149442595,36.206607089,344.41793979,408.0
36.146503876,36.198984374,358.05954016,408.0
36.167951624,36.205114483,638.15823791,408.0
36.165957661,36.200803833,694.33234281,408.0
36.166360787,36.191881311,803.39682834,408.0
36.164098552,36.198681096,675.86537231,408.0
36.16844142,36.19381041,804.76470809,408.0
36.143037899,36.209718172,316.00494109,408.0
36.149359517,36.20897734,341.29340177,408.0
36.152064674,36.201077268,374.61105449,408.0
36.147486583,36.201602868,349.90862074,408.0
36.168307599,36.201092801,740.08760246,408.0
36.165867548,36.193464703,790.82173843,408.0
36.166262224,36.198982966,733.94094877,408.0
36.176192826,36.209444487,750.36250921,408.0
36.151911519,36.194999055,422.96380672,408.0
36.165825892,36.200309885,700.45796682,408.0
36.167885736,36.202718159,696.63016399,408.0
36.171160442,36.200998107,789.49298242,408.0
36.142453423,36.203862624,329.44184892,408.0
36.147823396,36.208262998,334.9729829,408.0
36.137147225,36.189529453,380.89967094,408.0
36.164754266,36.199629031,680.83256828,408.0
36.140384736,36.211092822,314.32587473,408.0
36.163953935,36.20691387,496.09249958,408.0
36.14225704,36.21148359,317.08441255,408.0
36.14818144,36.191867887,403.46167755,408.0
36.16735533,36.201849935,704.34702621,408.0
36.167741355,36.200817369,733.68624285,408.0
36.142706024,36.201884652,340.16783992,408.0
36.148773076,36.201952922,353.24676621,408.0
36.139498356,36.206444599,314.06063631,408.0
36.169826769,36.197443836,799.82237748,408.0
36.146423967,36.208659298,328.46513042,408.0
36.168455011,36.199798751,763.18463287,408.0
36.151418921,36.206154468,353.60584289,408.0
36.166060725,36.195916729,771.45026215,408.0
36.157798705,36.188882755,666.03406882,408.0
36.142094688,36.210897624,315.523295,408.0
36.14100247,36.187427535,383.57078916,408.0
36.166050608,36.198763009,732.49192463,408.0
36.17146407,36.202828181,772.19389782,408.0
36.164426236,36.197603517,705.5100983,408.0
36.141040792,36.188459195,385.40373956,408.0
36.172601196,36.20136007,801.93303403,408.0
36.164002509,36.197187794,698.89897254,408.0
36.173031837,36.208297564,716.79171993,408.0
36.15065971,36.191800396,434.04119102,408.0
36.167841775,36.193083752,805.73686005,408.0
36.168167185,36.192886797,805.68898983,408.0
36.168983947,36.196186411,800.06867792,408.0
36.146517906,36.195673643,373.25117855,408.0
36.144102194,36.19040739,396.28863109,408.0
36.173683436,36.202616871,803.10749188,408.0
36.176009518,36.2087818,761.35598445,408.0
36.16773,36.198632705,766.27319222,408.0
36.151686249,36.195976319,410.00975779,408.0
36.138139528,36.190819708,380.73233414,408.0
36.167989841,36.203236582,686.75933941,408.0
36.168257255,36.203069704,697.24570142,408.0
36.144639714,36.196701952,367.08168923,408.0
36.139857904,36.188066126,381.50590508,408.0
36.140588916,36.192377614,382.57247442,408.0
36.167515792,36.201490946,715.64195434,408.0
36.143400251,36.198014992,359.9135656,408.0
36.166690384,36.199932365,727.75917524,408.0
36.172585416,36.210504375,649.33465448,408.0
36.149939087,36.209050052,343.59012558,408.0
36.158621016,36.204819388,412.34159,408.0
36.165151832,36.198741411,708.67718024,408.0
36.151942888,36.195612988,417.21851439,408.0
36.146081398,36.190615584,401.6102602,408.0
36.165746717,36.20106661,683.19103112,408.0
36.137728917,36.20554115,315.96668659,408.0
36.174317069,36.206313192,776.85436597,408.0
36.168038037,36.198118094,776.8877232,408.0
36.167971034,36.197749542,779.82708183,408.0
36.143353665,36.200337164,348.65352517,408.0
36.158900417,36.206867822,400.44114668,408.0
36.148016614,36.19326936,391.87954622,408.0
36.152124732,36.207701542,352.59193991,408.0
36.150608301,36.210289539,344.95537214,408.0
36.147978115,36.20843974,335.55405786,408.0
36.139841376,36.18908934,383.03120572,408.0
36.15326478,36.197258497,418.34180384,408.0
36.160292744,36.207236921,418.56382873,408.0
36.176977761,36.208087119,779.86641317,408.0
36.147521831,36.19838258,362.93435858,408.0
36.16892758,36.201571987,743.79187601,408.0
36.149834013,36.210322876,342.54987776,408.0
36.149224217,36.20405256,348.79886271,408.0
36.152019454,36.194309497,432.20498801,408.0
36.147021672,36.203739622,340.97447494,408.0
36.141401853,36.201297426,341.07527199,408.0
36.176116181,36.20680472,788.525239,408.0
36.169145889,36.199595852,776.62678339,408.0
36.150726252,36.196856758,391.41615816,408.0
36.169909789,36.198443373,795.6200124,408.0
36.158362759,36.197649848,502.58255274,408.0
36.145205813,36.205925601,328.02154351,408.0
36.164420286,36.204606176,560.56753077,408.0
36.170064388,36.203830138,724.82149482,408.0
36.172859701,36.203649292,785.30171774,408.0
36.14105053,36.207111982,313.97485254,408.0
36.140972477,36.19174539,385.25139703,408.0
36.137089906,36.191563299,377.86845178,408.0
36.167405819,36.200907877,725.04177013,408.0
36.167885498,36.206026748,612.61918829,408.0
36.147922375,36.19920943,360.7463794,408.0
36.155674794,36.188411834,619.19259489,408.0
36.170393686,36.201713058,769.1767397,408.0
36.140109701,36.205136466,319.48780519,408.0
36.157282551,36.191738523,602.44586239,408.0
36.159800831,36.209002371,394.14939632,408.0
36.166642054,36.191735692,805.26632454,408.0
36.166540779,36.200507933,714.33931596,408.0
36.156489814,36.200684148,417.5916898,408.0
36.137792448,36.190974871,380.04240794,408.0
36.15383422,36.1949207,459.78279625,408.0
36.170405994,36.198499861,799.42903137,408.0
36.151862397,36.207800817,351.64998471,408.0
36.166427226,36.199154125,734.88050938,408.0
36.159718685,36.207533505,406.63042772,408.0
36.144879322,36.201084144,346.890039,408.0
36.170172711,36.206100078,678.52321593,408.0
36.172925677,36.20148684,803.75453146,408.0
36.169249512,36.200350339,769.10662556,408.0
36.16418866,36.206754667,504.81158345,408.0
36.152939156,36.204712358,362.92501645,408.0
36.157666333,36.204908877,397.32345161,408.0
36.172720125,36.209489337,680.94441018,408.0
36.154075483,36.210868002,350.1123492,408.0
36.138453866,36.188033947,380.425428,408.0
36.172235656,36.208142415,697.67752773,408.0
36.145069715,36.203918546,334.74035639,408.0
36.16707987,36.196585735,779.94834851,408.0
36.142736251,36.19952491,351.69417628,408.0
36.167206018,36.197382548,773.13456406,408.0
36.137844675,36.191651179,378.83133813,408.0
36.153708714,36.201683117,380.9270467,408.0
36.155737263,36.191454962,565.70805306,408.0
36.149552169,36.187109485,478.89659808,408.0
36.166509601,36.196353132,774.28239014,408.0
36.161678656,36.191999403,711.40959617,408.0
36.155373193,36.210879884,352.6718796,408.0
36.167938921,36.196604835,789.80088324,408.0
36.161453627,36.201812875,523.75164495,408.0
36.137915409,36.209629711,311.70325227,408.0
36.17002186,36.201386431,767.49551197,408.0
36.152569744,36.205381703,359.52195625,408.0
36.145977913,36.197622162,363.2966556,408.0
36.150898259,36.191915372,437.10151939,408.0
36.166614851,36.202841758,663.8968702,408.0
36.148504441,36.210834916,337.739058,408.0
36.156021159,36.211058971,354.00721351,408.0
36.161009608,36.198281695,570.4499005,408.0
36.165517862,36.197182394,743.28952512,408.0
36.138902721,36.197327581,355.46101892,408.0
36.142988975,36.211594961,318.84794855,408.0
36.140907717,36.210402539,313.18737686,408.0
36.167450657,36.205040183,626.84176136,408.0
36.14086832,36.189310845,385.92833659,408.0
36.15067432,36.208798568,346.47681436,408.0
36.14403274,36.211425359,321.36188254,408.0
36.164924744,36.19231287,783.90935617,408.0
36.162843142,36.197634514,650.4642599,408.0
36.162503129,36.197449204,641.6340979,408.0
36.150753125,36.194308463,411.36064915,408.0
36.160323636,36.193013799,656.6348492,408.0
36.150499595,36.194952779,402.62262275,408.0
36.162799768,36.199991276,604.90505811,408.0
36.1483338,36.206306034,339.80170691,408.0
36.138323961,36.209594191,311.43078166,408.0
36.163143913,36.194010095,723.70613405,408.0
36.163068978,36.210999302,409.88890581,408.0
36.168342307,36.202434094,713.70843928,408.0
36.152484382,36.197014998,410.67137245,408.0
36.148666239,36.208470861,338.63257363,408.0
36.138037726,36.205799549,315.22016782,408.0
36.15066823,36.197830801,384.50386324,408.0
36.166497982,36.200794274,707.81346134,408.0
36.143916641,36.192279222,389.0600609,408.0
36.165880217,36.195899397,768.2008294,408.0
36.149563043,36.207591252,343.5501161,408.0
36.166717726,36.191141898,805.75847265,408.0
36.152686512,36.205753492,358.9203917,408.0
36.168776296,36.196525063,797.33386799,408.0
36.155488233,36.209136964,358.53069963,408.0
36.166130152,36.199485342,722.67821691,408.0
36.148865042,36.19668516,376.54044037,408.0
36.154806887,36.211006797,351.09644287,408.0
36.146023451,36.200978298,349.0227857,408.0
36.161115651,36.208309445,419.32566316,408.0
36.142403114,36.187841708,391.61893041,408.0
36.148926153,36.200150117,360.90787323,408.0
36.15733127,36.188800054,656.50874606,408.0
36.168951248,36.199238033,777.72670598,408.0
36.154558027,36.206536957,363.91617521,408.0
36.170358491,36.201830699,766.82291205,408.0
36.165373074,36.191270314,795.48096326,408.0
36.165113852,36.193392434,778.97325187,408.0
36.172688847,36.201434159,802.20830388,408.0
36.162173036,36.201658798,551.43820231,408.0
36.13741876,36.193426784,372.1340492,408.0
36.167375476,36.199428304,749.21081595,408.0
36.17806969,36.209386482,768.42651101,408.0
36.151922332,36.209903098,348.22440059,408.0
36.1708578,36.205587316,709.63184671,408.0
36.168942339,36.199702437,772.32099562,408.0
36.168497805,36.203007926,704.47334218,408.0
36.15400526,36.20373787,371.5813091,408.0
36.173485885,36.202539181,802.03023568,408.0
36.162754782,36.201467539,575.75583982,408.0
36.169311259,36.200410073,769.32023488,408.0
36.147358737,36.211563184,333.91770707,408.0
36.151078717,36.210380861,346.04091361,408.0
36.148254595,36.208671779,336.66363095,408.0
36.156350085,36.191153501,587.98869915,408.0
36.154854903,36.188516106,593.2763904,408.0
36.146945467,36.200901539,351.18729816,408.0
36.13711388,36.199548059,340.73559627,408.0
36.164050207,36.200504877,640.87905941,408.0
36.154233381,36.187346243,595.91507669,408.0
36.165044501,36.200251236,678.77746169,408.0
36.166158132,36.196134324,770.76638084,408.0
36.156511581,36.187945441,650.8244322,408.0
36.172150953,36.207033375,717.41365289,408.0
36.172899744,36.199696502,809.17759311,408.0
36.148933449,36.20078783,358.31526314,408.0
36.167646956,36.201017544,727.96880226,408.0
36.143695098,36.199861944,351.12802021,408.0
36.151205091,36.1966204,398.42798403,408.0
36.146062966,36.194209653,380.3597686,408.0
36.141255819,36.210213529,313.21712723,408.0
36.145547624,36.202704733,340.8812995,408.0
36.174554056,36.204533076,797.55192804,408.0
36.172005895,36.200213764,803.67259823,408.0
36.16851762,36.205287848,649.35240842,408.0
36.163355066,36.197495338,671.38842362,408.0
36.158544639,36.193677318,594.79807855,408.0
36.164969666,36.193603902,774.24662884,408.0
36.144316267,36.206978149,322.191555,408.0
36.15377902,36.198480041,410.37881942,408.0
36.160788324,36.199396946,541.31322746,408.0
36.145920649,36.204302787,335.62293866,408.0
36.166686004,36.204215475,629.93639888,408.0
36.15063669,36.194848529,405.23570513,408.0
36.165735625,36.202309542,654.67308766,408.0
36.149123515,36.197084681,376.11540816,408.0
36.163170486,36.195900439,693.73591643,408.0
36.16996053,36.198895405,793.19955459,408.0
36.143230189,36.199732443,351.26525064,408.0
36.16872169,36.199274205,773.96414165,408.0
36.167281029,36.203863523,653.5207661,408.0
36.170159571,36.198623163,796.80042119,408.0
36.152146073,36.206214841,355.93148222,408.0
36.17265608,36.200211358,807.49377149,408.0
36.175487421,36.20774781,772.12726418,408.0
36.141859152,36.199035496,352.81691973,408.0
36.147926964,36.21086037,335.48127519,408.0
36.137171303,36.209630892,312.32195499,408.0
36.176522977,36.207887219,779.37768823,408.0
36.156876943,36.21191117,354.1689766,408.0
36.141626069,36.192339267,385.48370754,408.0
36.151520958,36.194665424,419.92507909,408.0
36.152651783,36.187739823,542.11652331,408.0
36.170489465,36.201640705,771.84929605,408.0
36.151122114,36.211662325,345.4999774,408.0
36.171602982,36.211902154,578.50377705,408.0
36.152007822,36.195792487,416.4001619,408.0
36.174928067,36.205174096,795.48912544,408.0
36.155332036,36.211547378,350.91162034,408.0
36.169329415,36.203605786,711.36732098,408.0
36.158458119,36.197053371,517.50183496,408.0
36.147868816,36.207518484,335.89434545,408.0
36.140292436,36.211154019,314.44702679,408.0
36.148176155,36.19208713,401.64614402,408.0
36.168837168,36.205255396,659.21708381,408.0
36.145492942,36.211290409,326.23654764,408.0
36.14585726,36.204528618,334.64298473,408.0
36.139748683,36.207836306,311.29288632,408.0
36.15483897,36.200837304,396.57617008,408.0
36.161640214,36.197728934,604.44727766,408.0
36.149909871,36.198843919,372.71830569,408.0
36.158879424,36.203199243,432.16292012,408.0
36.170217777,36.20240362,755.01507502,408.0
36.171196113,36.199350257,801.66127192,408.0
36.160887623,36.207426413,426.37699741,408.0
36.141921677,36.192105836,387.02552545,408.0
36.164347247,36.19798837,696.40602881,408.0
36.159463679,36.193954121,613.13990512,408.0
36.148667224,36.211960056,339.13991799,408.0
36.167897104,36.198410097,771.57277206,408.0
36.156554523,36.204597422,386.37471284,408.0
36.138181075,36.193829499,371.91242922,408.0
36.166354451,36.199923555,720.59168413,408.0
36.164769084,36.197537256,717.18710883,408.0
36.149546698,36.199599554,366.67496491,408.0
36.166881155,36.191424113,806.29091478,408.0
36.140799691,36.200236993,345.07451318,408.0
36.16109011,36.208573095,415.78193013,408.0
36.138915397,36.20876055,310.59856595,408.0
36.163216374,36.196255153,689.01531384,408.0
36.149301834,36.210938099,340.71590881,408.0
36.16366007,36.19740661,683.58697069,408.0
36.140440367,36.207312696,312.75841299,408.0
36.171841573,36.204868613,748.59960469,408.0
36.178633177,36.208600698,780.60675057,408.0
36.168600944,36.202266312,723.16195221,408.0
36.164581747,36.20034852,662.01761151,408.0
36.163373034,36.192256278,752.073101,408.0
36.154132901,36.206202661,363.11485363,408.0
36.153558619,36.197059088,424.94213145,408.0
36.150177564,36.187757286,480.78464708,408.0
36.157850103,36.208624939,375.87594026,408.0
36.15752463,36.208330166,374.80632992,408.0
36.146079209,36.209256917,326.87905731,408.0
36.151470706,36.208982685,348.49352289,408.0
36.151130584,36.205451423,354.14127493,408.0
36.167458588,36.196721698,783.43629662,408.0
36.140805733,36.201624473,338.26773606,408.0
36.161493087,36.198507216,583.60235443,408.0
36.171708772,36.205059796,742.14796523,408.0
36.173179062,36.203510574,791.21389916,408.0
36.148325426,36.197255585,370.88957045,408.0
36.137539734,36.21100975,315.17541705,408.0
36.164905441,36.196380681,738.91463225,408.0
36.167618457,36.203242838,677.55676276,408.0
36.174283341,36.205784964,782.76547398,408.0
36.165079906,36.200151162,681.74200633,408.0
36.171628684,36.200650609,797.79701994,408.0
36.172212731,36.202505257,788.07292468,408.0
36.168116639,36.201635561,725.63606484,408.0
36.169832154,36.202360503,747.91583016,408.0
36.165153217,36.194845125,765.08115847,408.0
36.149374545,36.211207025,341.04369375,408.0
36.175671145,36.206336937,790.33304042,408.0
36.167315971,36.203562385,662.14217064,408.0
36.164004074,36.201150019,626.41137284,408.0
36.145540508,36.206739945,327.17101063,408.0
36.147772441,36.21026649,334.50015354,408.0
36.148646712,36.195989221,378.91317628,408.0
36.147761192,36.19442964,383.26310331,408.0
36.150568039,36.187770712,488.56588581,408.0
36.169784297,36.206467118,658.20103721,408.0
36.165210666,36.199603395,695.54938171,408.0
36.143850693,36.20781804,319.05120887,408.0
36.147116963,36.189542161,416.25769835,408.0
36.150836096,36.199483186,376.03326862,408.0
36.150429512,36.197549232,384.07409029,408.0
36.151066721,36.209430496,346.88150547,408.0
36.167172175,36.199460966,744.88827588,408.0
36.148291854,36.207868252,337.45367653,408.0
36.144102577,36.191350748,393.02512014,408.0
36.167249576,36.19639567,783.97096394,408.0
36.152304761,36.195129796,428.16372157,408.0
36.156625532,36.21061551,357.81313111,408.0
36.143474723,36.194398246,379.07678418,408.0
36.161773324,36.198288628,598.24619909,408.0
36.151858831,36.188463429,508.04237853,408.0
36.13819616,36.209820219,311.84388645,408.0
36.164536725,36.203573124,588.95536275,408.0
36.157179391,36.207215316,378.15850497,408.0
36.161493506,36.199527083,564.41993433,408.0
36.141730661,36.206684875,316.21208753,408.0
36.143896887,36.204940894,327.5721298,408.0
36.157630258,36.206452982,387.052448,408.0
36.150367959,36.196490863,390.13250366,408.0
36.149543575,36.209321041,341.84106121,408.0
36.173078832,36.201139441,806.38330358,408.0
36.166645517,36.195819468,781.81950451,408.0
36.149477494,36.210282529,341.28740248,408.0
36.161713833,36.198418691,593.49450322,408.0
36.15384702,36.187163431,587.5176204,408.0
36.142190156,36.200919705,344.35884852,408.0
36.160787579,36.208781609,409.07223836,408.0
36.168703984,36.199691163,768.69127519,408.0
36.16972263,36.197537096,798.78602775,408.0
36.16018041,36.206480461,424.80768803,408.0
36.155339154,36.206600923,367.67197614,408.0
36.162628272,36.201085778,578.44693863,408.0
36.163474265,36.200374114,622.81375487,408.0
36.163933045,36.199939254,647.3061392,408.0
36.156990049,36.20475302,390.0862686,408.0
36.154926823,36.195058215,480.66695812,408.0
36.165942038,36.19358372,791.02308113,408.0
36.163529866,36.202638328,578.66228402,408.0
36.150678412,36.19408982,412.16662552,408.0
36.168742399,36.193216588,804.23949287,408.0
36.144159203,36.204137198,331.62779541,408.0
36.139919572,36.208723977,310.90788431,408.0
36.137244596,36.191049799,379.18474203,408.0
36.140083451,36.207659721,311.78667958,408.0
36.155971315,36.201652459,401.11263623,408.0
36.162874242,36.199861053,610.02299402,408.0
36.170636403,36.199516907,795.82966993,408.0
36.175372486,36.207571071,773.39568102,408.0
36.153643826,36.189901191,532.65266968,408.0
36.14020544,36.200276286,343.68374735,408.0
36.148653655,36.206932181,340.26372273,408.0
36.157113023,36.207415031,376.4905321,408.0
36.164719367,36.195341464,748.50425656,408.0
36.141142393,36.202972677,331.74994237,408.0
36.144543484,36.205691884,326.59252476,408.0
36.161327521,36.191834217,704.16710485,408.0
36.137205071,36.208708634,311.25195805,408.0
36.148295752,36.207376577,338.02037305,408.0
36.16724598,36.198205014,763.82069874,408.0
36.168415255,36.200050734,759.04708198,408.0
36.14274477,36.210483878,316.11968101,408.0
36.168206232,36.202855505,701.016563,408.0
36.150448042,36.209210185,345.2918186,408.0
36.164931095,36.197036653,729.81623422,408.0
36.154298282,36.206057562,364.30879847,408.0
36.168171366,36.207725493,578.39428372,408.0
36.164367541,36.203146619,594.01689106,408.0
36.167633075,36.196094517,790.78277655,408.0
36.142128824,36.209782128,313.96232751,408.0
36.17323672,36.20698548,746.15449522,408.0
36.162466508,36.199468071,601.86616794,408.0
36.15028478,36.1940945,406.6500534,408.0
36.142396154,36.205071865,323.57880996,408.0
36.145363359,36.211329424,325.80986443,408.0
36.141814344,36.201523147,340.65379023,408.0
36.171511422,36.198291765,805.77987165,408.0
36.140011068,36.19262563,380.42606707,408.0
36.162547577,36.197832232,635.86404743,408.0
36.162815764,36.198036164,641.83458149,408.0
36.16652429,36.199611492,729.5923823,408.0
36.145263381,36.190988089,396.77089136,408.0
36.152343806,36.189970029,495.80255915,408.0
36.164544102,36.19401851,760.62485254,408.0
36.16895875,36.196780264,797.23867493,408.0
36.146296263,36.21163,329.87199691,408.0
36.169479104,36.201265812,759.66496505,408.0
36.162124713,36.198407203,609.02731443,408.0
36.151416352,36.197237373,396.0032698,408.0
36.170997683,36.200602258,791.25734555,408.0
36.169785246,36.197732425,798.34594746,408.0
36.16931855,36.203830438,706.10586019,408.0
36.151974061,36.204281489,360.54163953,408.0
36.148688327,36.205943198,342.07063019,408.0
36.152235692,36.20104262,375.80163413,408.0
36.15760203,36.189129452,657.16065648,408.0
